QGC WPL 110
0	1	0	16	0	0	0	0	23.8619973139143	90.3610950708389	0.0	1
1	0	3	22	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1
2	0	3	16	0.0	0.0	0.0	0.0	23.861997604370117	90.36109161376953	6.0	1
3	0	3	16	0.0	0.0	0.0	0.0	23.861997604370117	90.36109924316406	6.210000038146973	1
4	0	3	16	0.0	0.0	0.0	0.0	23.86199378967285	90.36112976074219	9.770000457763672	1
5	0	3	16	0.0	0.0	0.0	0.0	23.86200714111328	90.36119079589844	15.270000457763672	1
6	0	3	16	0.0	0.0	0.0	0.0	23.86199378967285	90.3612289428711	18.260000228881836	1
7	0	3	16	0.0	0.0	0.0	0.0	23.861984252929688	90.36124420166016	20.030000686645508	1
8	0	3	16	0.0	0.0	0.0	0.0	23.86199188232422	90.36128234863281	23.049999237060547	1
9	0	3	16	0.0	0.0	0.0	0.0	23.86199188232422	90.36128234863281	23.559999465942383	1
10	0	3	16	0.0	0.0	0.0	0.0	23.861997604370117	90.3613052368164	24.959999084472656	1
11	0	3	16	0.0	0.0	0.0	0.0	23.86200714111328	90.36134338378906	28.639999389648438	1
12	0	3	16	0.0	0.0	0.0	0.0	23.861997604370117	90.36138153076172	32.43000030517578	1
13	0	3	16	0.0	0.0	0.0	0.0	23.86199378967285	90.36139678955078	33.81999969482422	1
14	0	3	16	0.0	0.0	0.0	0.0	23.862003326416016	90.36144256591797	37.65999984741211	1
15	0	3	16	0.0	0.0	0.0	0.0	23.862009048461914	90.36148071289062	41.040000915527344	1
16	0	3	16	0.0	0.0	0.0	0.0	23.86199951171875	90.36151885986328	44.27000045776367	1
17	0	3	16	0.0	0.0	0.0	0.0	23.86199951171875	90.36151885986328	44.689998626708984	1
18	0	3	16	0.0	0.0	0.0	0.0	23.86199188232422	90.3615493774414	47.119998931884766	1
19	0	3	16	0.0	0.0	0.0	0.0	23.861997604370117	90.3615951538086	50.9900016784668	1
20	0	3	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1
